Date,Time,Temp,SpCond,pH,pHmV,Chloride,AmmoniumN,NitrateN,Turbidity.,DO
9/21/2015,4:10:53,13.85,0.767,7.12,-33.1,56.69,3.99,0,-0.2,81.69
9/21/2015,4:15:53,13.84,0.767,7.12,-33.3,56.97,3.9,0,-0.2,81.71
9/21/2015,4:20:53,13.84,0.767,7.12,-33.1,56.58,3.9,0,-0.1,81.65
9/21/2015,4:25:53,13.85,0.768,7.12,-33.2,56.84,3.87,0,-0.2,81.64
9/21/2015,4:30:53,13.85,0.767,7.12,-33.3,57.05,3.87,0,-0.2,81.63
9/21/2015,4:35:53,13.85,0.768,7.12,-33.1,56.59,3.94,0,-0.2,81.59
9/21/2015,4:40:53,13.84,0.768,7.12,-33.3,57.04,3.87,0,-0.2,81.63
9/21/2015,4:45:53,13.84,0.768,7.12,-33.2,56.71,3.85,0,-0.3,81.6
9/21/2015,4:50:53,13.84,0.767,7.12,-33.3,57.07,3.93,0,-0.3,81.64
9/21/2015,4:55:53,13.84,0.768,7.12,-33.2,56.71,3.92,0,0.1,81.69
9/21/2015,5:00:53,13.84,0.768,7.12,-33.3,57.14,3.89,0,-0.2,81.68
9/21/2015,5:05:53,13.84,0.768,7.12,-33.3,56.76,3.83,0,-0.1,81.59
9/21/2015,5:10:53,13.83,0.768,7.13,-33.4,57.24,3.88,0,-0.2,81.58
9/21/2015,5:15:53,13.83,0.768,7.12,-33.3,56.79,3.88,0,-0.3,81.68
9/21/2015,5:20:53,13.83,0.768,7.12,-33.2,56.68,3.86,0,-0.2,81.71
9/21/2015,5:25:53,13.83,0.768,7.13,-33.4,57.15,3.87,0,-0.2,81.61
9/21/2015,5:30:53,13.83,0.768,7.12,-33.3,56.65,3.9,0,0.1,81.63
9/21/2015,5:35:53,13.83,0.768,7.12,-33.3,57.18,3.93,0,0.3,81.68
9/21/2015,5:40:53,13.83,0.768,7.12,-33.3,57.48,3.9,0,0,81.67
9/21/2015,5:45:53,13.82,0.768,7.13,-33.4,57.71,3.88,0,0,81.65
9/21/2015,5:50:53,13.82,0.768,7.13,-33.4,57.84,3.88,0,-0.2,81.63
9/21/2015,5:55:53,13.82,0.769,7.12,-33.3,57.53,3.87,0,-0.1,81.68
9/21/2015,6:00:52,13.82,0.769,7.13,-33.5,57.9,3.94,0,-0.2,81.67
9/21/2015,6:05:53,13.82,0.769,7.13,-33.5,58.03,3.93,0,-0.2,81.71
9/21/2015,6:10:53,13.82,0.769,7.13,-33.4,57.51,3.85,0,0.1,81.69
9/21/2015,6:15:53,13.82,0.769,7.13,-33.4,57.32,3.84,0,0,81.76
9/21/2015,6:20:53,13.81,0.769,7.13,-33.5,57.84,3.85,0,0,81.74
9/21/2015,6:25:53,13.81,0.769,7.13,-33.6,57.88,3.88,0,-0.2,81.73
9/21/2015,6:30:53,13.81,0.769,7.13,-33.6,57.76,3.89,0,0,81.76
9/21/2015,6:35:53,13.81,0.769,7.13,-33.4,57.14,3.9,0,-0.2,81.82
9/21/2015,6:40:53,13.81,0.769,7.13,-33.6,58.5,3.87,0,-0.4,81.82
9/21/2015,6:45:53,13.81,0.769,7.13,-33.4,57.67,3.85,0,-0.3,81.91
9/21/2015,6:50:53,13.81,0.769,7.13,-33.6,58.01,3.93,0,0.2,81.89
9/21/2015,6:55:53,13.81,0.768,7.13,-33.4,57.65,3.88,0,-0.3,81.99
9/21/2015,7:00:53,13.81,0.768,7.13,-33.6,58.07,3.82,0,-0.4,82.08
9/21/2015,7:05:53,13.82,0.768,7.13,-33.4,57.65,3.85,0,0,82.15
9/21/2015,7:10:54,13.82,0.769,7.13,-33.6,57.82,3.81,0,-0.4,82.25
9/21/2015,7:15:54,13.82,0.769,7.13,-33.4,57.58,3.81,0,-0.3,82.32
9/21/2015,7:20:53,13.82,0.77,7.13,-33.6,57.85,3.81,0,-0.5,82.51
9/21/2015,7:25:54,13.82,0.77,7.13,-33.4,58.03,3.8,0,0.1,82.56
9/21/2015,7:30:53,13.82,0.77,7.13,-33.6,57.53,3.79,0,-0.2,82.65
9/21/2015,7:35:53,13.83,0.77,7.13,-33.7,58.37,3.84,0,-0.5,82.74
9/21/2015,7:40:53,13.83,0.77,7.13,-33.6,57.67,3.81,0,-0.5,82.82
9/21/2015,7:45:53,13.83,0.77,7.13,-33.8,58.03,3.79,0,-0.5,82.92
9/21/2015,7:50:54,13.84,0.77,7.13,-33.8,58.07,3.76,0,-0.4,82.98
9/21/2015,7:55:53,13.84,0.77,7.13,-33.6,57.45,3.8,0,-0.4,83.02
9/21/2015,8:00:53,13.84,0.77,7.13,-33.6,57.68,3.83,0,-0.5,83.09
9/21/2015,8:05:53,13.85,0.77,7.13,-33.6,57.82,3.81,0,-0.5,83.09
9/21/2015,8:10:53,13.86,0.77,7.13,-33.5,57.92,3.83,0,-0.3,83.22
9/21/2015,8:15:53,13.87,0.77,7.13,-33.6,57.58,3.77,0,-0.5,83.24
9/21/2015,8:20:53,13.88,0.771,7.13,-33.8,57.93,3.79,0,-0.4,83.43
9/21/2015,8:25:53,13.89,0.771,7.13,-33.6,57.53,3.81,0,-0.4,83.47
9/21/2015,8:30:53,13.9,0.771,7.13,-33.6,57.42,3.79,0,-0.5,83.54
9/21/2015,8:35:53,13.91,0.77,7.13,-33.6,57.23,3.8,0,-0.5,83.6
9/21/2015,8:40:53,13.92,0.771,7.13,-33.6,57.57,3.76,0,-0.5,83.65
9/21/2015,8:45:53,13.93,0.771,7.13,-33.6,57.34,3.8,0,-0.5,83.82
9/21/2015,8:50:53,13.94,0.771,7.13,-33.6,57.5,3.79,0,-0.4,84.13
9/21/2015,8:55:53,13.95,0.771,7.13,-33.8,57.77,3.76,0,-0.4,84.29
9/21/2015,9:00:53,13.96,0.771,7.13,-33.8,57.95,3.76,0,-0.4,84.21
9/21/2015,9:05:53,13.97,0.771,7.13,-33.6,57.78,3.84,0,-0.6,84.33
9/21/2015,9:10:53,13.97,0.771,7.13,-33.6,57.8,3.76,0,-0.5,84.3
9/21/2015,9:15:53,13.99,0.771,7.13,-33.8,57.18,3.76,0,-0.5,84.55
9/21/2015,9:20:53,14,0.771,7.13,-33.8,57.25,3.74,0,-0.5,84.77
9/21/2015,9:25:53,14.02,0.771,7.13,-33.6,55.57,3.84,0,-0.6,85.15
9/21/2015,9:30:53,14.04,0.771,7.13,-33.6,57.03,3.81,0,-0.5,85.78
9/21/2015,9:35:53,14.07,0.771,7.13,-33.7,57.37,3.77,0,-0.5,86.25
9/21/2015,9:40:53,14.08,0.771,7.13,-33.7,57.27,3.83,0,-0.4,86.56
9/21/2015,9:45:53,14.09,0.771,7.13,-33.7,57.4,3.79,0,-0.5,86.55
9/21/2015,9:50:53,14.08,0.771,7.13,-33.7,57.44,3.77,0,-0.5,86.22
9/21/2015,9:55:53,14.09,0.771,7.13,-33.8,57.91,3.72,0,-0.4,86.38
9/21/2015,10:00:53,14.09,0.771,7.13,-33.9,57.55,3.77,0,0,86.45
9/21/2015,10:05:53,14.09,0.771,7.13,-33.8,57.26,3.75,0,0.1,86.21
9/21/2015,10:10:53,14.09,0.772,7.13,-33.6,56.79,3.78,0,-0.3,86.05
9/21/2015,10:15:53,14.09,0.772,7.13,-33.7,57.1,3.8,0,-0.5,85.89
9/21/2015,10:20:53,14.09,0.771,7.13,-33.8,57.1,3.8,0,0.1,85.8
9/21/2015,10:25:53,14.09,0.771,7.13,-33.8,57.22,3.87,0,-0.3,85.78
9/21/2015,10:30:53,14.09,0.771,7.13,-33.8,57.13,3.85,0,-0.5,85.79
9/21/2015,10:35:54,14.1,0.771,7.13,-33.6,56.74,3.8,0,-0.5,85.94
9/21/2015,10:40:53,14.12,0.771,7.13,-33.7,56.78,3.8,0,-0.5,86.26
9/21/2015,10:45:53,14.15,0.771,7.13,-33.8,56.79,3.79,0,-0.5,86.94
9/21/2015,10:50:53,14.19,0.771,7.13,-33.9,56.5,3.8,0,-0.6,87.63
9/21/2015,10:55:54,14.23,0.771,7.14,-34.1,56.87,3.72,0,-0.5,88.48
9/21/2015,11:00:54,14.28,0.771,7.14,-33.9,56.48,3.73,0,-0.6,89.36
9/21/2015,11:05:53,14.31,0.771,7.14,-34.2,57.54,3.66,0,-0.5,90.06
9/21/2015,11:10:53,14.34,0.771,7.14,-34.1,57.13,3.63,0,-0.5,90.61
9/21/2015,11:15:53,14.36,0.771,7.14,-34.4,57.82,3.66,0,-0.5,91.12
9/21/2015,11:20:53,14.38,0.771,7.14,-34.3,57.19,3.64,0,-0.4,91.52
9/21/2015,11:25:53,14.41,0.771,7.14,-34.3,57.37,3.67,0,-0.6,91.84
9/21/2015,11:30:53,14.43,0.771,7.14,-34.3,57.57,3.67,0,-0.4,92
9/21/2015,11:35:53,14.46,0.771,7.14,-34.4,57.6,3.67,0,-0.4,92.25
9/21/2015,11:40:53,14.49,0.771,7.15,-34.6,57.85,3.66,0,-0.5,92.53
9/21/2015,11:45:53,14.52,0.772,7.15,-34.7,58.46,3.67,0,-0.2,92.97
9/21/2015,11:50:53,14.52,0.772,7.14,-34.5,57.66,3.66,0,0.2,92.98
9/21/2015,11:55:53,14.55,0.772,7.15,-34.5,57.72,3.66,0,-0.5,93.25
9/21/2015,12:00:53,14.58,0.772,7.15,-34.5,58.39,3.62,0,-0.6,93.83
9/21/2015,12:05:53,14.61,0.772,7.15,-34.6,57.22,3.68,0,-0.5,94.16
9/21/2015,12:10:53,14.64,0.772,7.15,-34.6,56.61,3.66,0,-0.6,94.61
9/21/2015,12:15:53,14.68,0.772,7.15,-34.7,57.23,3.6,0,12,94.93
9/21/2015,12:20:53,14.71,0.771,7.15,-34.7,57.83,3.64,0,-0.3,95.4
9/21/2015,12:25:53,14.73,0.773,7.15,-34.8,58.58,3.62,0,-0.5,95.58
9/21/2015,12:30:53,14.75,0.773,7.15,-34.8,57.86,3.65,0,-0.5,95.67
9/21/2015,12:35:53,14.74,0.772,7.15,-34.8,57.34,3.65,0,-0.3,95.43
9/21/2015,12:40:53,14.74,0.772,7.15,-34.9,58.02,3.59,0,-0.3,95.33
9/21/2015,12:45:53,14.73,0.772,7.15,-34.8,57.89,3.63,0,-0.4,95.1
9/21/2015,12:50:53,14.72,0.773,7.15,-34.9,57.88,3.61,0,-0.4,94.74
9/21/2015,12:55:53,14.71,0.773,7.15,-34.7,57.39,3.57,0,-0.2,94.64
9/21/2015,13:00:53,14.7,0.773,7.15,-34.6,57.35,3.57,0,-0.4,94.49
9/21/2015,13:05:53,14.69,0.773,7.15,-34.8,57.54,3.62,0,-0.2,94.16
9/21/2015,13:10:53,14.67,0.773,7.15,-34.7,57.22,3.65,0,-0.5,93.78
9/21/2015,13:15:53,14.67,0.772,7.15,-34.5,56.92,3.63,0,-0.3,93.69
9/21/2015,13:20:53,14.66,0.773,7.15,-34.7,57.46,3.67,0,-0.5,93.63
9/21/2015,13:25:53,14.65,0.773,7.15,-34.5,57.12,3.67,0,-0.4,93.33
9/21/2015,13:30:53,14.64,0.773,7.14,-34.4,57.1,3.65,0,-0.4,93.1
9/21/2015,13:35:53,14.64,0.773,7.15,-34.5,57.09,3.68,0,-0.5,93.06
9/21/2015,13:40:53,14.63,0.772,7.15,-34.6,57.52,3.66,0,1.9,93.06
9/21/2015,13:45:53,14.61,0.773,7.15,-34.6,57.98,3.65,0,2.6,92.49
9/21/2015,13:50:53,14.59,0.773,7.14,-34.4,57.62,3.64,0,0,91.99
9/21/2015,13:55:53,14.58,0.773,7.14,-34.4,57.48,3.64,0,-0.1,91.75
9/21/2015,14:00:53,14.57,0.773,7.14,-34.5,58.58,3.68,0,0.3,91.66
9/21/2015,14:05:53,14.54,0.773,7.14,-34.4,58.15,3.69,0,-0.3,91.3
9/21/2015,14:10:53,14.52,0.773,7.14,-34.2,57.63,3.67,0,-0.4,90.92
9/21/2015,14:15:53,14.5,0.773,7.14,-34.4,57.72,3.75,0,-0.4,90.68
9/21/2015,14:20:53,14.49,0.773,7.14,-34.3,58.2,3.7,0,-0.4,90.74
9/21/2015,14:25:53,14.5,0.773,7.14,-34.2,57.23,3.7,0,-0.2,90.85
9/21/2015,14:30:53,14.5,0.774,7.14,-34.2,59.11,3.65,0,-0.3,90.85
9/21/2015,14:35:53,14.48,0.773,7.14,-34.1,59.68,3.71,0,-0.4,90.66
9/21/2015,14:40:53,14.47,0.773,7.14,-34.2,60.14,3.69,0,-0.4,90.3
9/21/2015,14:45:53,14.44,0.773,7.14,-34.1,59.59,3.62,0,-0.4,89.98
9/21/2015,14:50:53,14.4,0.774,7.14,-34,58.42,3.69,0,-0.3,89.12
9/21/2015,14:55:53,14.37,0.775,7.13,-33.9,56.92,3.66,0,-0.2,88.41
9/21/2015,15:00:53,14.36,0.776,7.13,-33.9,57.78,3.67,0,-0.4,88.49
9/21/2015,15:05:53,14.36,0.774,7.13,-33.9,56.62,3.72,0,-0.3,88.43
9/21/2015,15:10:53,14.38,0.773,7.13,-33.9,57.01,3.69,0,0.3,88.83
9/21/2015,15:15:53,14.38,0.774,7.13,-33.9,56.72,3.69,0,510.4,89.02
9/21/2015,15:20:53,14.39,0.772,7.14,-34.1,57.59,3.69,0,-0.2,89.2
9/21/2015,15:25:53,14.4,0.772,7.14,-33.9,57.24,3.72,0,-0.5,89.33
9/21/2015,15:30:53,14.39,0.773,7.14,-34.1,57.76,3.67,0,-0.4,89.25
9/21/2015,15:35:53,14.37,0.772,7.14,-34.1,57.74,3.64,0,-0.2,88.98
9/21/2015,15:40:53,14.35,0.772,7.13,-33.9,57.94,3.69,0,-0.3,88.56
9/21/2015,15:45:53,14.32,0.773,7.13,-33.8,57.44,3.71,0,-0.4,87.92
9/21/2015,15:50:54,14.29,0.772,7.13,-33.8,57.58,3.69,0,-0.4,87.58
9/21/2015,15:55:54,14.27,0.772,7.13,-33.7,57.61,3.7,0,-0.3,87.23
9/21/2015,16:00:54,14.26,0.778,7.13,-33.6,57.76,3.72,0,-0.4,86.96
9/21/2015,16:05:53,14.23,0.772,7.13,-33.8,58.09,3.73,0,-0.5,86.5
9/21/2015,16:10:53,14.22,0.772,7.13,-33.6,57.51,3.74,0,-0.3,86.22
9/21/2015,16:15:53,14.21,0.772,7.13,-33.8,57.39,3.7,0,-0.4,86.02
9/21/2015,16:20:53,14.2,0.772,7.13,-33.6,57.39,3.75,0,-0.4,85.91
9/21/2015,16:25:53,14.19,0.775,7.13,-33.8,57.8,3.7,0,-0.4,85.88
9/21/2015,16:30:53,14.19,0.773,7.13,-33.8,58.27,3.72,0,-0.4,86.08
9/21/2015,16:35:53,14.2,0.773,7.13,-33.8,58.18,3.76,0,-0.5,86.51
9/21/2015,16:40:53,14.2,0.773,7.13,-33.8,58.34,3.7,0,-0.5,86.67
9/21/2015,16:45:53,14.2,0.773,7.13,-33.6,58.09,3.73,0,-0.5,86.51
9/21/2015,16:50:53,14.18,0.773,7.13,-33.6,57.83,3.77,0,-0.4,86.08
9/21/2015,16:55:54,14.16,0.773,7.13,-33.7,58.18,3.72,0,-0.4,85.54
9/21/2015,17:00:53,14.15,0.773,7.13,-33.4,57.77,3.79,0,-0.5,85.1
9/21/2015,17:05:53,14.13,0.773,7.13,-33.4,58.58,3.82,0,-0.2,84.79
9/21/2015,17:10:53,14.13,0.773,7.13,-33.4,58.41,3.78,0,-0.5,84.72
9/21/2015,17:15:54,14.12,0.773,7.13,-33.4,58.46,3.77,0,-0.4,84.73
9/21/2015,17:20:54,14.12,0.773,7.13,-33.4,58.4,3.74,0,-0.2,84.73
9/21/2015,17:25:53,14.11,0.772,7.12,-33.3,58.14,3.76,0,-0.5,84.61
9/21/2015,17:30:53,14.11,0.773,7.13,-33.4,58.56,3.78,0,-0.4,84.4
9/21/2015,17:35:53,14.1,0.773,7.12,-33.3,58.04,3.78,0,-0.4,84.08
9/21/2015,17:40:53,14.09,0.773,7.13,-33.4,58.47,3.79,0,-0.5,83.87
9/21/2015,17:45:53,14.08,0.773,7.12,-33.3,58.48,3.78,0,-0.5,83.69
9/21/2015,17:50:53,14.07,0.773,7.12,-33.2,58.16,3.77,0,0,83.57
9/21/2015,17:55:53,14.07,0.773,7.12,-33.2,57.49,3.77,0,-0.5,83.48
9/21/2015,18:00:53,14.06,0.773,7.13,-33.4,58.54,3.75,0,-0.4,83.35
9/21/2015,18:05:53,14.05,0.774,7.12,-33.3,57.98,3.78,0,-0.5,83.25
9/21/2015,18:10:53,14.04,0.774,7.12,-33.3,57.79,3.83,0,-0.5,83.16
9/21/2015,18:15:54,14.03,0.753,7.12,-33.3,57.48,3.78,0,-0.4,83
9/21/2015,18:20:53,14.02,0.775,7.12,-33.3,58.15,3.81,0,-0.5,82.98
9/21/2015,18:25:53,14.01,0.775,7.12,-33.2,58.62,3.78,0,-0.4,82.84
9/21/2015,18:30:53,14.01,0.774,7.12,-33.2,58.64,3.79,0,-0.5,82.73
9/21/2015,18:35:53,14,0.775,7.12,-33.1,58.95,3.77,0,-0.4,82.63
9/21/2015,18:40:53,13.99,0.775,7.12,-33.1,58.91,3.77,0,-0.5,82.51
9/21/2015,18:45:53,13.99,0.775,7.12,-33.1,58.38,3.74,0,-0.5,82.36
9/21/2015,18:50:53,13.98,0.775,7.12,-33.1,58.8,3.76,0,-0.5,82.27
9/21/2015,18:55:53,13.98,0.775,7.12,-33.1,59.06,3.75,0,-0.5,82.16
9/21/2015,19:00:53,13.97,0.775,7.12,-33.1,58.89,3.76,0,-0.5,82.06
9/21/2015,19:05:53,13.97,0.775,7.12,-33.2,59.18,3.78,0,-0.5,81.96
9/21/2015,19:10:53,13.97,0.774,7.12,-33,58.67,3.74,0,-0.4,81.82
9/21/2015,19:15:52,13.96,0.774,7.12,-33,58.57,3.76,0,-0.4,81.75
9/21/2015,19:20:53,13.96,0.774,7.12,-33,58.25,3.75,0,-0.4,81.68
9/21/2015,19:25:53,13.96,0.775,7.12,-33.1,58.72,3.71,0,0,81.67
9/21/2015,19:30:53,13.95,0.775,7.12,-33.1,59.04,3.8,0,-0.2,81.63
9/21/2015,19:35:53,13.95,0.776,7.12,-33,58.57,3.76,0,-0.2,81.6
9/21/2015,19:40:53,13.94,0.775,7.12,-33.1,59.19,3.79,0,-0.2,81.59
9/21/2015,19:45:53,13.94,0.775,7.12,-33,58.78,3.75,0,-0.2,81.49
9/21/2015,19:50:53,13.94,0.775,7.12,-33.2,59.33,3.72,0,-0.2,81.48
9/21/2015,19:55:53,13.94,0.775,7.12,-33.2,59.37,3.73,0,-0.2,81.5
9/21/2015,20:00:53,13.94,0.775,7.12,-33.2,59.27,3.77,0,-0.2,81.5
9/21/2015,20:05:53,13.93,0.775,7.12,-33.1,58.88,3.74,0,-0.2,81.46
9/21/2015,20:10:53,13.93,0.775,7.12,-33.1,58.82,3.74,0,-0.2,81.5
9/21/2015,20:15:53,13.93,0.775,7.12,-33.2,59.23,3.78,0,-0.4,81.47
9/21/2015,20:20:53,13.93,0.775,7.12,-33.2,59.26,3.77,0,-0.4,81.46
9/21/2015,20:25:53,13.92,0.776,7.12,-33.2,59.46,3.77,0,-0.4,81.41
9/21/2015,20:30:53,13.92,0.776,7.12,-33.3,59.56,3.74,0,-0.4,81.45
9/21/2015,20:35:53,13.92,0.776,7.12,-33.3,59.65,3.69,0,-0.4,81.46
9/21/2015,20:40:53,13.92,0.781,7.12,-33.3,59.64,3.72,0,-0.3,81.42
9/21/2015,20:45:53,13.91,0.78,7.12,-33.3,59.74,3.79,0,-0.4,81.42
9/21/2015,20:50:53,13.91,0.777,7.12,-33.1,59.38,3.73,0,-0.4,81.45
9/21/2015,20:55:53,13.91,0.776,7.12,-33.1,59.54,3.74,0,-0.4,81.43
9/21/2015,21:00:53,13.91,0.777,7.12,-33.3,59.82,3.7,0,-0.4,81.43
9/21/2015,21:05:53,13.91,0.777,7.12,-33.3,59.94,3.76,0,0,81.39
9/21/2015,21:10:53,13.9,0.777,7.12,-33.3,59.71,3.82,0,-0.3,81.42
9/21/2015,21:15:53,13.9,0.777,7.12,-33.2,59.38,3.77,0,-0.4,81.37
9/21/2015,21:20:53,13.9,0.777,7.12,-33.3,59.82,3.74,0,-0.4,81.4
9/21/2015,21:25:53,13.9,0.777,7.12,-33.3,59.9,3.82,0,-0.5,81.42
9/21/2015,21:30:53,13.9,0.777,7.12,-33.3,59.77,3.72,0,-0.5,81.43
9/21/2015,21:35:53,13.9,0.777,7.12,-33.3,59.79,3.8,0,-0.4,81.49
9/21/2015,21:40:53,13.89,0.777,7.12,-33.2,59.56,3.76,0,-0.5,81.37
9/21/2015,21:45:53,13.89,0.777,7.12,-33.2,59.43,3.75,0,-0.5,81.43
9/21/2015,21:50:53,13.89,0.777,7.12,-33.2,59.74,3.76,0,-0.3,81.42
9/21/2015,21:55:53,13.89,0.778,7.12,-33.3,59.8,3.77,0,-0.4,81.46
9/21/2015,22:00:53,13.89,0.777,7.12,-33.2,59.56,3.79,0,-0.4,81.44
9/21/2015,22:05:53,13.89,0.777,7.12,-33.3,59.59,3.83,0,-0.4,81.37
9/21/2015,22:10:53,13.88,0.777,7.13,-33.4,60.26,3.82,0,-0.4,81.37
9/21/2015,22:15:53,13.88,0.777,7.12,-33.3,59.66,3.78,0,-0.2,81.39
9/21/2015,22:20:53,13.88,0.777,7.13,-33.4,60.2,3.71,0,-0.4,81.36
9/21/2015,22:25:53,13.88,0.778,7.12,-33.3,59.64,3.76,0,-0.4,81.41
9/21/2015,22:30:54,13.88,0.778,7.12,-33.3,59.66,3.72,0,-0.5,81.47
9/21/2015,22:35:53,13.87,0.778,7.13,-33.4,60.1,3.87,0,-0.5,81.52
9/21/2015,22:40:53,13.87,0.777,7.13,-33.4,60.19,3.73,0,-0.4,81.44
9/21/2015,22:45:53,13.87,0.777,7.12,-33.3,59.88,3.78,0,-0.4,81.45
9/21/2015,22:50:53,13.87,0.777,7.13,-33.4,60.38,3.78,0,-0.4,81.4
9/21/2015,22:55:53,13.87,0.777,7.13,-33.4,60.51,3.82,0,-0.2,81.37
9/21/2015,23:00:53,13.87,0.777,7.13,-33.4,60.3,3.8,0,-0.3,81.42
9/21/2015,23:05:53,13.86,0.777,7.13,-33.5,60.29,3.78,0,-0.4,81.42
9/21/2015,23:10:53,13.86,0.777,7.13,-33.5,60.3,3.78,0,-0.5,81.4
9/21/2015,23:15:53,13.86,0.778,7.13,-33.5,60.24,3.8,0,-0.5,81.45
9/21/2015,23:20:54,13.86,0.777,7.13,-33.4,60.21,3.81,0,-0.3,81.4
9/21/2015,23:25:53,13.86,0.777,7.13,-33.5,60.64,3.8,0,0.1,81.37
9/21/2015,23:30:54,13.85,0.778,7.13,-33.4,60.64,3.86,0,-0.2,81.36
9/21/2015,23:35:53,13.85,0.778,7.13,-33.4,60.72,3.81,0,-0.3,81.32
9/21/2015,23:40:53,13.85,0.778,7.13,-33.4,60.84,3.82,0,-0.5,81.37
9/21/2015,23:45:53,13.85,0.779,7.13,-33.4,60.46,3.9,0,-0.5,81.39
9/21/2015,23:50:53,13.85,0.779,7.13,-33.4,60.26,3.88,0,-0.3,81.39
9/21/2015,23:55:53,13.85,0.779,7.13,-33.4,60.36,3.87,0,-0.5,81.44
9/22/2015,0:00:53,13.84,0.779,7.13,-33.4,60.62,3.87,0,-0.4,81.35
9/22/2015,0:05:53,13.84,0.779,7.13,-33.6,60.84,3.83,0,-0.3,81.42
9/22/2015,0:10:53,13.84,0.779,7.13,-33.6,60.83,3.82,0,-0.3,81.44
9/22/2015,0:15:54,13.84,0.779,7.13,-33.5,60.68,3.81,0,-0.4,81.38
9/22/2015,0:20:53,13.84,0.781,7.13,-33.6,61.02,3.82,0,-0.5,81.37
9/22/2015,0:25:53,13.84,0.785,7.13,-33.6,60.84,3.91,0,-0.4,81.46
9/22/2015,0:30:53,13.84,0.784,7.13,-33.6,60.96,3.89,0,-0.3,81.42
9/22/2015,0:35:53,13.83,0.781,7.13,-33.6,61.76,3.88,0,-0.3,81.51
9/22/2015,0:40:53,13.83,0.779,7.13,-33.6,62.06,3.84,0,-0.2,81.42
9/22/2015,0:45:53,13.83,0.779,7.13,-33.4,60.62,3.88,0,-0.3,81.45
9/22/2015,0:50:53,13.83,0.78,7.13,-33.6,60.84,3.85,0,-0.4,81.37
9/22/2015,0:55:53,13.83,0.78,7.13,-33.4,60.07,3.8,0,-0.2,81.25
9/22/2015,1:00:53,13.83,0.78,7.13,-33.5,60.04,3.84,0,-0.3,81.21
9/22/2015,1:05:53,13.83,0.78,7.13,-33.4,59.88,3.82,0,-0.4,81.27
